,product_id,data_product_id,link_item,title,original_price,current_price,quantity_sold,product_variant,review_count
448,422207157,100459,https://hasaki.vn/san-pham/phan-nuoc-laneige-cang-bong-24h-tong-mau-21n-15g-100459.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g,630.000 ₫,500.000 ₫,147,21N,1
449,422209457,103777,https://hasaki.vn/san-pham/son-kem-li-black-rouge-a12-dashed-brown-nau-gach-4-5g-103777.html,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,298.000 ₫,164.000 ₫,445,4.5g,4
450,207500007,88133,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-co-ban-silcot-82-mieng-hop-88133.html,Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp,117.000 ₫,104.000 ₫,698,3 món,59
451,422212333,107942,https://hasaki.vn/san-pham/combo-5-bong-tay-trang-hotosu-cao-cap-150-mieng-107942.html,Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,175.000 ₫,127.000 ₫,563,750 miếng,28
452,243300007,70199,https://hasaki.vn/san-pham/bong-tay-trang-ipek-150-mieng-70199.html,Bông Tẩy Trang Ipek 150 Miếng,43.000 ₫,27.000 ₫,2.459,150 miếng,95
453,100230069,3242,https://hasaki.vn/san-pham/bong-tay-trang-silcot-co-ban-82-mieng-3242.html,Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng,44.000 ₫,33.000 ₫,1.795,1 món,59
454,422206346,99237,https://hasaki.vn/san-pham/chuot-mi-browit-keo-dai-va-cong-mi-dang-dau-luoc-5-5g-99237.html,Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g,149.000 ₫,99.000 ₫,593,5.5g,29
455,422200147,90011,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-112-30ml-90011.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #112 30ml,288.000 ₫,218.000 ₫,241,112 Natural Ivory,202
456,422214300,111008,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-min-li-24h-23n-15g-111008.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #23N 15g,630.000 ₫,500.000 ₫,102,23N,44
457,422207383,100905,https://hasaki.vn/san-pham/but-ke-mat-nuoc-maybelline-sac-manh-bk1-ultra-black-0-4g-100905.html,Bút Kẻ Mắt Nước Maybelline Sắc Mảnh BK1 Đen Sắc Sảo 0.4g,228.000 ₫,175.000 ₫,279,0.4g,20
458,217300001,8617,https://hasaki.vn/san-pham/bong-tay-trang-jomi-120-mieng-8617.html,Bông Tẩy Trang Jomi 120 Miếng,37.000 ₫,28.000 ₫,1.734,120 miếng,23
459,100830002,1641,https://hasaki.vn/san-pham/nuoc-tay-trang-mat-moi-maybelline-150ml-1641.html,Nước Tẩy Trang Mắt Môi Maybelline 150ml,178.000 ₫,139.000 ₫,342,150ml,7
460,422201822,91945,https://hasaki.vn/san-pham/bong-tay-trang-lilybell-lilian-puff-cotton-222-mieng-91945.html,Bông Tẩy Trang LilyBell Lilian Puff Cotton 222 Miếng,80.000 ₫,58.000 ₫,770,222miếng,24
461,207500008,88131,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-cao-cap-silcot-premium-66-mieng-hop-88131.html,Combo 3 Bông Tẩy Trang Silcot Cao Cấp 66 Miếng/Hộp,132.000 ₫,113.000 ₫,388,3 món,11
462,100740010,1629,https://hasaki.vn/san-pham/mascara-maybelline-lam-cong-mi-100-9-2ml-1629.html,"Mascara Maybelline Dài Mi và Cong Mi, Chuốt Mi Đen 9.2ml",168.000 ₫,128.000 ₫,285,9.2ml,12
463,100600060,3366,https://hasaki.vn/san-pham/kem-lot-trang-diem-maybelline-baby-skin-22ml-3366.html,Kem Lót Maybelline Mịn Da Che Khuyết Điểm 22ml,208.000 ₫,149.000 ₫,240,,11
464,205600374,86731,https://hasaki.vn/san-pham/phan-nen-kiem-dau-maybelline-spf28-pa-112-natural-ivory-86731.html,Phấn Phủ Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng 6g #112,188.000 ₫,149.000 ₫,238,112 Natural Ivory,4
465,422209315,103521,https://hasaki.vn/san-pham/mascara-maybelline-lam-dai-va-day-mi-mau-very-black-6ml-103521.html,Mascara Maybelline Tơi Dài Mi Không Giới Hạn 6ml,268.000 ₫,209.000 ₫,168,6ml,4
466,422212683,108586,https://hasaki.vn/san-pham/kem-nen-maybelline-tuoi-muot-chong-nang-spf50-30ml-02-108586.html,Kem Nền Maybelline Tươi Mướt Chống Nắng SPF50 30ml #02,228.000 ₫,188.000 ₫,186,02,9
467,422203807,95027,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-ipek-150-mieng-95027.html,Combo 2 Bông Tẩy Trang Ipek 150 Miếng,100.000 ₫,56.000 ₫,535,2x150 miếng,95
468,422214347,111077,https://hasaki.vn/san-pham/kem-che-khuyet-diem-the-saem-mau-15-natural-beige-65g-111077.html,Kem Che Khuyết Điểm The Saem Màu 1.5 Natural Beige 6.5g,200.000 ₫,81.000 ₫,364,6.5g,36
469,422209392,103665,https://hasaki.vn/san-pham/son-thoi-3ce-vo-trong-suot-unstained-red-do-phan-3-5g-103665.html,Son Thỏi 3CE Vỏ Trong Suốt Unstained Red - Đỏ Phấn 3.5g,380.000 ₫,304.000 ₫,93,3.5g,11
470,422202636,93021,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-2x15g-93021.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15gx2,1.000.000 ₫,795.000 ₫,35,21N,44
471,237800005,84753,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-tui-200-mieng-84753.html,Bông Tẩy Trang Mihoo Bông Tròn Túi 200 Miếng,58.000 ₫,56.000 ₫,489,200 miếng,29
472,422203302,93861,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-tron-tui-210-mieng-93861.html,Bông Tẩy Trang Mihoo Kokimi Bông Tròn Túi 210 miếng,59.000 ₫,57.000 ₫,476,210 miếng,15
473,422211114,106415,https://hasaki.vn/san-pham/son-bong-maybelline-61-risky-gach-dun-4-2ml-106415.html,Son Bóng Maybelline 61 Risky - Gạch Đun 4.2ml,298.000 ₫,229.000 ₫,119,4.2ml,15
474,422209933,104639,https://hasaki.vn/san-pham/phan-ma-hong-maybelline-min-li-chuan-mau-30-fierce-4-5g-104639.html,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 30 Fierce 4.5g,178.000 ₫,148.000 ₫,183,4.5g,2
475,234300029,12588,https://hasaki.vn/san-pham/son-duong-mediheal-ho-tro-giam-tham-lam-hong-moi-ban-ngay-10ml-12588.html,Son Dưỡng Môi Mediheal Ban Ngày Màu Hồng 10ml,143.000 ₫,66.000 ₫,402,10ml,45
476,205600391,88589,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-120-classic-ivory-30ml-88589.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #120 30ml,288.000 ₫,218.000 ₫,112,120 Classic Ivory,202
477,422206784,99973,https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-micro-01-black-mau-den-1g-99973.html,Bút Kẻ Mắt Lemonade Siêu Mảnh 01 Black Màu Đen 1g,219.000 ₫,175.000 ₫,138,01,11
478,422214301,111010,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-cang-bong-tu-nhien-24h-23n-15g-111010.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #23N 15g,630.000 ₫,500.000 ₫,48,23N,1
479,422211334,106709,https://hasaki.vn/san-pham/sap-tay-trang-banila-co-original-cho-moi-loai-da-100ml-106709.html,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,432.000 ₫,277.000 ₫,86,100ml,2
480,422212331,107938,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-hotosu-cao-cap-150-mieng-107938.html,Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,70.000 ₫,51.000 ₫,3.053,300 miếng,28
481,422211640,107860,https://hasaki.vn/san-pham/bong-tay-trang-hotosu-cao-cap-150-mieng-107860.html,Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,35.000 ₫,26.000 ₫,5.109,150 miếng,28
482,232100001,6710,https://hasaki.vn/san-pham/son-duong-moi-khong-mau-dhc-ho-tro-giam-tham-moi-1-5g-6710.html,Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g,199.000 ₫,165.000 ₫,782,1.5g,44
483,422207158,100457,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-15g-100457.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g,630.000 ₫,500.000 ₫,252,21N,44
484,422203776,94831,https://hasaki.vn/san-pham/combo-4-bong-tay-trang-ipek-150-mieng-94831.html,Combo 4 Bông Tẩy Trang Ipek 150 Miếng,200.000 ₫,111.000 ₫,1.017,4x150 miếng,95
485,100540031,1787,https://hasaki.vn/san-pham/sap-duong-moi-hong-xinh-vaseline-7g-1787.html,Sáp Dưỡng Môi Vaseline Hồng Xinh 7g,82.000 ₫,55.000 ₫,1.536,7g,63
486,422213292,109250,https://hasaki.vn/san-pham/phan-phu-innisfree-kiem-dau-dang-bot-khoang-5g-1-109250.html,Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023),180.000 ₫,134.000 ₫,625,5g,3
487,422203301,93859,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-vuong-tui-240-mieng-93859.html,Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng,55.000 ₫,47.000 ₫,1.753,240 miếng,24
488,422207157,100459,https://hasaki.vn/san-pham/phan-nuoc-laneige-cang-bong-24h-tong-mau-21n-15g-100459.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g,630.000 ₫,500.000 ₫,147,21N,1
489,422209457,103777,https://hasaki.vn/san-pham/son-kem-li-black-rouge-a12-dashed-brown-nau-gach-4-5g-103777.html,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,298.000 ₫,164.000 ₫,445,4.5g,4
490,207500007,88133,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-co-ban-silcot-82-mieng-hop-88133.html,Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp,117.000 ₫,104.000 ₫,698,3 món,59
491,422212333,107942,https://hasaki.vn/san-pham/combo-5-bong-tay-trang-hotosu-cao-cap-150-mieng-107942.html,Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,175.000 ₫,127.000 ₫,563,750 miếng,28
492,243300007,70199,https://hasaki.vn/san-pham/bong-tay-trang-ipek-150-mieng-70199.html,Bông Tẩy Trang Ipek 150 Miếng,43.000 ₫,27.000 ₫,2.459,150 miếng,95
493,100230069,3242,https://hasaki.vn/san-pham/bong-tay-trang-silcot-co-ban-82-mieng-3242.html,Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng,44.000 ₫,33.000 ₫,1.795,1 món,59
494,422206346,99237,https://hasaki.vn/san-pham/chuot-mi-browit-keo-dai-va-cong-mi-dang-dau-luoc-5-5g-99237.html,Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g,149.000 ₫,99.000 ₫,593,5.5g,29
495,422200147,90011,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-112-30ml-90011.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #112 30ml,288.000 ₫,218.000 ₫,241,112 Natural Ivory,202
496,422214300,111008,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-min-li-24h-23n-15g-111008.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #23N 15g,630.000 ₫,500.000 ₫,102,23N,44
497,422207383,100905,https://hasaki.vn/san-pham/but-ke-mat-nuoc-maybelline-sac-manh-bk1-ultra-black-0-4g-100905.html,Bút Kẻ Mắt Nước Maybelline Sắc Mảnh BK1 Đen Sắc Sảo 0.4g,228.000 ₫,175.000 ₫,279,0.4g,20
498,217300001,8617,https://hasaki.vn/san-pham/bong-tay-trang-jomi-120-mieng-8617.html,Bông Tẩy Trang Jomi 120 Miếng,37.000 ₫,28.000 ₫,1.734,120 miếng,23
499,100830002,1641,https://hasaki.vn/san-pham/nuoc-tay-trang-mat-moi-maybelline-150ml-1641.html,Nước Tẩy Trang Mắt Môi Maybelline 150ml,178.000 ₫,139.000 ₫,342,150ml,7
500,422201822,91945,https://hasaki.vn/san-pham/bong-tay-trang-lilybell-lilian-puff-cotton-222-mieng-91945.html,Bông Tẩy Trang LilyBell Lilian Puff Cotton 222 Miếng,80.000 ₫,58.000 ₫,770,222miếng,24
501,207500008,88131,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-cao-cap-silcot-premium-66-mieng-hop-88131.html,Combo 3 Bông Tẩy Trang Silcot Cao Cấp 66 Miếng/Hộp,132.000 ₫,113.000 ₫,388,3 món,11
502,100740010,1629,https://hasaki.vn/san-pham/mascara-maybelline-lam-cong-mi-100-9-2ml-1629.html,"Mascara Maybelline Dài Mi và Cong Mi, Chuốt Mi Đen 9.2ml",168.000 ₫,128.000 ₫,285,9.2ml,12
503,100600060,3366,https://hasaki.vn/san-pham/kem-lot-trang-diem-maybelline-baby-skin-22ml-3366.html,Kem Lót Maybelline Mịn Da Che Khuyết Điểm 22ml,208.000 ₫,149.000 ₫,240,,11
504,205600374,86731,https://hasaki.vn/san-pham/phan-nen-kiem-dau-maybelline-spf28-pa-112-natural-ivory-86731.html,Phấn Phủ Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng 6g #112,188.000 ₫,149.000 ₫,238,112 Natural Ivory,4
505,422209315,103521,https://hasaki.vn/san-pham/mascara-maybelline-lam-dai-va-day-mi-mau-very-black-6ml-103521.html,Mascara Maybelline Tơi Dài Mi Không Giới Hạn 6ml,268.000 ₫,209.000 ₫,168,6ml,4
506,422212683,108586,https://hasaki.vn/san-pham/kem-nen-maybelline-tuoi-muot-chong-nang-spf50-30ml-02-108586.html,Kem Nền Maybelline Tươi Mướt Chống Nắng SPF50 30ml #02,228.000 ₫,188.000 ₫,186,02,9
507,422203807,95027,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-ipek-150-mieng-95027.html,Combo 2 Bông Tẩy Trang Ipek 150 Miếng,100.000 ₫,56.000 ₫,535,2x150 miếng,95
508,422214347,111077,https://hasaki.vn/san-pham/kem-che-khuyet-diem-the-saem-mau-15-natural-beige-65g-111077.html,Kem Che Khuyết Điểm The Saem Màu 1.5 Natural Beige 6.5g,200.000 ₫,81.000 ₫,364,6.5g,36
509,422209392,103665,https://hasaki.vn/san-pham/son-thoi-3ce-vo-trong-suot-unstained-red-do-phan-3-5g-103665.html,Son Thỏi 3CE Vỏ Trong Suốt Unstained Red - Đỏ Phấn 3.5g,380.000 ₫,304.000 ₫,93,3.5g,11
510,422202636,93021,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-2x15g-93021.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15gx2,1.000.000 ₫,795.000 ₫,35,21N,44
511,237800005,84753,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-tui-200-mieng-84753.html,Bông Tẩy Trang Mihoo Bông Tròn Túi 200 Miếng,58.000 ₫,56.000 ₫,489,200 miếng,29
512,422203302,93861,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-tron-tui-210-mieng-93861.html,Bông Tẩy Trang Mihoo Kokimi Bông Tròn Túi 210 miếng,59.000 ₫,57.000 ₫,476,210 miếng,15
513,422211114,106415,https://hasaki.vn/san-pham/son-bong-maybelline-61-risky-gach-dun-4-2ml-106415.html,Son Bóng Maybelline 61 Risky - Gạch Đun 4.2ml,298.000 ₫,229.000 ₫,119,4.2ml,15
514,422209933,104639,https://hasaki.vn/san-pham/phan-ma-hong-maybelline-min-li-chuan-mau-30-fierce-4-5g-104639.html,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 30 Fierce 4.5g,178.000 ₫,148.000 ₫,183,4.5g,2
515,234300029,12588,https://hasaki.vn/san-pham/son-duong-mediheal-ho-tro-giam-tham-lam-hong-moi-ban-ngay-10ml-12588.html,Son Dưỡng Môi Mediheal Ban Ngày Màu Hồng 10ml,143.000 ₫,66.000 ₫,402,10ml,45
516,205600391,88589,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-120-classic-ivory-30ml-88589.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #120 30ml,288.000 ₫,218.000 ₫,112,120 Classic Ivory,202
517,422206784,99973,https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-micro-01-black-mau-den-1g-99973.html,Bút Kẻ Mắt Lemonade Siêu Mảnh 01 Black Màu Đen 1g,219.000 ₫,175.000 ₫,138,01,11
518,422214301,111010,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-cang-bong-tu-nhien-24h-23n-15g-111010.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #23N 15g,630.000 ₫,500.000 ₫,48,23N,1
519,422211334,106709,https://hasaki.vn/san-pham/sap-tay-trang-banila-co-original-cho-moi-loai-da-100ml-106709.html,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,432.000 ₫,277.000 ₫,86,100ml,2
520,422212331,107938,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-hotosu-cao-cap-150-mieng-107938.html,Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,70.000 ₫,51.000 ₫,3.053,300 miếng,28
521,422211640,107860,https://hasaki.vn/san-pham/bong-tay-trang-hotosu-cao-cap-150-mieng-107860.html,Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,35.000 ₫,26.000 ₫,5.109,150 miếng,28
522,232100001,6710,https://hasaki.vn/san-pham/son-duong-moi-khong-mau-dhc-ho-tro-giam-tham-moi-1-5g-6710.html,Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g,199.000 ₫,165.000 ₫,782,1.5g,44
523,422207158,100457,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-15g-100457.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g,630.000 ₫,500.000 ₫,252,21N,44
524,422203776,94831,https://hasaki.vn/san-pham/combo-4-bong-tay-trang-ipek-150-mieng-94831.html,Combo 4 Bông Tẩy Trang Ipek 150 Miếng,200.000 ₫,111.000 ₫,1.017,4x150 miếng,95
525,100540031,1787,https://hasaki.vn/san-pham/sap-duong-moi-hong-xinh-vaseline-7g-1787.html,Sáp Dưỡng Môi Vaseline Hồng Xinh 7g,82.000 ₫,55.000 ₫,1.536,7g,63
526,422213292,109250,https://hasaki.vn/san-pham/phan-phu-innisfree-kiem-dau-dang-bot-khoang-5g-1-109250.html,Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023),180.000 ₫,134.000 ₫,625,5g,3
527,422203301,93859,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-vuong-tui-240-mieng-93859.html,Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng,55.000 ₫,47.000 ₫,1.753,240 miếng,24
528,422207157,100459,https://hasaki.vn/san-pham/phan-nuoc-laneige-cang-bong-24h-tong-mau-21n-15g-100459.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g,630.000 ₫,500.000 ₫,147,21N,1
529,422209457,103777,https://hasaki.vn/san-pham/son-kem-li-black-rouge-a12-dashed-brown-nau-gach-4-5g-103777.html,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,298.000 ₫,164.000 ₫,445,4.5g,4
530,207500007,88133,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-co-ban-silcot-82-mieng-hop-88133.html,Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp,117.000 ₫,104.000 ₫,698,3 món,59
531,422212333,107942,https://hasaki.vn/san-pham/combo-5-bong-tay-trang-hotosu-cao-cap-150-mieng-107942.html,Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng,175.000 ₫,127.000 ₫,563,750 miếng,28
532,243300007,70199,https://hasaki.vn/san-pham/bong-tay-trang-ipek-150-mieng-70199.html,Bông Tẩy Trang Ipek 150 Miếng,43.000 ₫,27.000 ₫,2.459,150 miếng,95
533,100230069,3242,https://hasaki.vn/san-pham/bong-tay-trang-silcot-co-ban-82-mieng-3242.html,Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng,44.000 ₫,33.000 ₫,1.795,1 món,59
534,422206346,99237,https://hasaki.vn/san-pham/chuot-mi-browit-keo-dai-va-cong-mi-dang-dau-luoc-5-5g-99237.html,Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g,149.000 ₫,99.000 ₫,593,5.5g,29
535,422200147,90011,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-112-30ml-90011.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #112 30ml,288.000 ₫,218.000 ₫,241,112 Natural Ivory,202
536,422214300,111008,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-min-li-24h-23n-15g-111008.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #23N 15g,630.000 ₫,500.000 ₫,102,23N,44
537,422207383,100905,https://hasaki.vn/san-pham/but-ke-mat-nuoc-maybelline-sac-manh-bk1-ultra-black-0-4g-100905.html,Bút Kẻ Mắt Nước Maybelline Sắc Mảnh BK1 Đen Sắc Sảo 0.4g,228.000 ₫,175.000 ₫,279,0.4g,20
538,217300001,8617,https://hasaki.vn/san-pham/bong-tay-trang-jomi-120-mieng-8617.html,Bông Tẩy Trang Jomi 120 Miếng,37.000 ₫,28.000 ₫,1.734,120 miếng,23
539,100830002,1641,https://hasaki.vn/san-pham/nuoc-tay-trang-mat-moi-maybelline-150ml-1641.html,Nước Tẩy Trang Mắt Môi Maybelline 150ml,178.000 ₫,139.000 ₫,342,150ml,7
540,422201822,91945,https://hasaki.vn/san-pham/bong-tay-trang-lilybell-lilian-puff-cotton-222-mieng-91945.html,Bông Tẩy Trang LilyBell Lilian Puff Cotton 222 Miếng,80.000 ₫,58.000 ₫,770,222miếng,24
541,207500008,88131,https://hasaki.vn/san-pham/bo-3-hop-bong-tay-trang-cao-cap-silcot-premium-66-mieng-hop-88131.html,Combo 3 Bông Tẩy Trang Silcot Cao Cấp 66 Miếng/Hộp,132.000 ₫,113.000 ₫,388,3 món,11
542,100740010,1629,https://hasaki.vn/san-pham/mascara-maybelline-lam-cong-mi-100-9-2ml-1629.html,"Mascara Maybelline Dài Mi và Cong Mi, Chuốt Mi Đen 9.2ml",168.000 ₫,128.000 ₫,285,9.2ml,12
543,100600060,3366,https://hasaki.vn/san-pham/kem-lot-trang-diem-maybelline-baby-skin-22ml-3366.html,Kem Lót Maybelline Mịn Da Che Khuyết Điểm 22ml,208.000 ₫,149.000 ₫,240,,11
544,205600374,86731,https://hasaki.vn/san-pham/phan-nen-kiem-dau-maybelline-spf28-pa-112-natural-ivory-86731.html,Phấn Phủ Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng 6g #112,188.000 ₫,149.000 ₫,238,112 Natural Ivory,4
545,422209315,103521,https://hasaki.vn/san-pham/mascara-maybelline-lam-dai-va-day-mi-mau-very-black-6ml-103521.html,Mascara Maybelline Tơi Dài Mi Không Giới Hạn 6ml,268.000 ₫,209.000 ₫,168,6ml,4
546,422212683,108586,https://hasaki.vn/san-pham/kem-nen-maybelline-tuoi-muot-chong-nang-spf50-30ml-02-108586.html,Kem Nền Maybelline Tươi Mướt Chống Nắng SPF50 30ml #02,228.000 ₫,188.000 ₫,186,02,9
547,422203807,95027,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-ipek-150-mieng-95027.html,Combo 2 Bông Tẩy Trang Ipek 150 Miếng,100.000 ₫,56.000 ₫,535,2x150 miếng,95
548,422214347,111077,https://hasaki.vn/san-pham/kem-che-khuyet-diem-the-saem-mau-15-natural-beige-65g-111077.html,Kem Che Khuyết Điểm The Saem Màu 1.5 Natural Beige 6.5g,200.000 ₫,81.000 ₫,364,6.5g,36
549,422209392,103665,https://hasaki.vn/san-pham/son-thoi-3ce-vo-trong-suot-unstained-red-do-phan-3-5g-103665.html,Son Thỏi 3CE Vỏ Trong Suốt Unstained Red - Đỏ Phấn 3.5g,380.000 ₫,304.000 ₫,93,3.5g,11
550,422202636,93021,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-2x15g-93021.html,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15gx2,1.000.000 ₫,795.000 ₫,35,21N,44
551,237800005,84753,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-tui-200-mieng-84753.html,Bông Tẩy Trang Mihoo Bông Tròn Túi 200 Miếng,58.000 ₫,56.000 ₫,489,200 miếng,29
552,422203302,93861,https://hasaki.vn/san-pham/bong-tay-trang-mihoo-kokimi-bong-tron-tui-210-mieng-93861.html,Bông Tẩy Trang Mihoo Kokimi Bông Tròn Túi 210 miếng,59.000 ₫,57.000 ₫,476,210 miếng,15
553,422211114,106415,https://hasaki.vn/san-pham/son-bong-maybelline-61-risky-gach-dun-4-2ml-106415.html,Son Bóng Maybelline 61 Risky - Gạch Đun 4.2ml,298.000 ₫,229.000 ₫,119,4.2ml,15
554,422209933,104639,https://hasaki.vn/san-pham/phan-ma-hong-maybelline-min-li-chuan-mau-30-fierce-4-5g-104639.html,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 30 Fierce 4.5g,178.000 ₫,148.000 ₫,183,4.5g,2
555,234300029,12588,https://hasaki.vn/san-pham/son-duong-mediheal-ho-tro-giam-tham-lam-hong-moi-ban-ngay-10ml-12588.html,Son Dưỡng Môi Mediheal Ban Ngày Màu Hồng 10ml,143.000 ₫,66.000 ₫,402,10ml,45
556,205600391,88589,https://hasaki.vn/san-pham/kem-nen-maybelline-min-nhe-kiem-dau-chong-nang-120-classic-ivory-30ml-88589.html,Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #120 30ml,288.000 ₫,218.000 ₫,112,120 Classic Ivory,202
557,422206784,99973,https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-micro-01-black-mau-den-1g-99973.html,Bút Kẻ Mắt Lemonade Siêu Mảnh 01 Black Màu Đen 1g,219.000 ₫,175.000 ₫,138,01,11
558,422214301,111010,https://hasaki.vn/san-pham/phan-nuoc-laneige-cho-lop-nen-cang-bong-tu-nhien-24h-23n-15g-111010.html,Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #23N 15g,630.000 ₫,500.000 ₫,48,23N,1
559,422211334,106709,https://hasaki.vn/san-pham/sap-tay-trang-banila-co-original-cho-moi-loai-da-100ml-106709.html,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,432.000 ₫,277.000 ₫,86,100ml,2
